"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.615341362E1,6.240000129E-1,-6.193999767E0,4.569999874E-1,6.242103662E0
8.616236816E1,1.021999955E0,-6.329999924E0,-4.899999872E-2,6.412159070E0
8.616336739E1,1.021999955E0,-6.329999924E0,-4.899999872E-2,6.412159070E0
8.616845293E1,1.473999977E0,-6.405000210E0,-3.659999967E-1,6.582602800E0
8.617353724E1,1.669999957E0,-6.614999771E0,-6.790000200E-1,6.856249912E0
8.617839339E1,1.422000051E0,-6.999000072E0,-9.599999785E-1,7.206225511E0
8.618342231E1,1.047000051E0,-7.369999886E0,-1.126000047E0,7.528677409E0
8.618841862E1,8.519999981E-1,-7.585999966E0,-1.220999956E0,7.730727027E0
8.619345993E1,7.450000048E-1,-7.708000183E0,-1.302999973E0,7.852776627E0
8.619879716E1,5.730000138E-1,-7.793000221E0,-1.406999946E0,7.939699636E0
8.620338893E1,2.930000126E-1,-7.847000122E0,-1.549000025E0,8.003790415E0
8.620859354E1,-2.029999942E-1,-7.888999939E0,-1.740000010E0,8.081158894E0
8.621369600E1,-6.090000272E-1,-7.835999966E0,-1.947999954E0,8.097436651E0
8.621842447E1,-5.429999828E-1,-7.629000187E0,-1.957999945E0,7.894951337E0
8.622361854E1,-7.900000364E-2,-7.375000000E0,-1.805999994E0,7.593319563E0
8.622844954E1,4.539999962E-1,-7.228000164E0,-1.641000032E0,7.425832174E0
8.623343500E1,6.809999943E-1,-7.215000153E0,-1.544000030E0,7.409718233E0
8.623838793E1,6.449999809E-1,-7.288000107E0,-1.519999981E0,7.472708376E0
8.624347031E1,6.269999743E-1,-7.381000042E0,-1.475999951E0,7.553202397E0
8.624837170E1,6.729999781E-1,-7.469999790E0,-1.475999951E0,7.644108953E0
8.625342008E1,7.189999819E-1,-7.566999912E0,-1.430999994E0,7.734611149E0
8.625838770E1,7.110000253E-1,-7.673999786E0,-1.088999987E0,7.783425642E0
8.626339577E1,5.619999766E-1,-7.921999931E0,-4.740000069E-1,7.956041911E0
8.626842108E1,2.870000005E-1,-8.338000298E0,1.539999992E-1,8.344359410E0
8.627344016E1,-6.199999899E-2,-8.809000015E0,5.789999962E-1,8.828225544E0
8.627844039E1,-5.170000196E-1,-9.333999634E0,7.059999704E-1,9.374927954E0
8.628355747E1,-9.700000286E-1,-9.951000214E0,5.609999895E-1,1.001389167E1
8.628842562E1,-1.309000015E0,-1.066800022E1,2.409999967E-1,1.075071117E1
8.629348716E1,-1.570999980E0,-1.142399979E1,-2.319999933E-1,1.153384741E1
8.629838547E1,-1.710000038E0,-1.216499996E1,-8.579999804E-1,1.231452346E1
8.630338793E1,-1.526999950E0,-1.277299976E1,-1.417000055E0,1.294175958E1
8.631116500E1,-6.409999728E-1,-1.304500008E1,-1.713999987E0,1.317272576E1
8.631339747E1,-2.370000035E-1,-1.298999977E1,-1.689000010E0,1.310148786E1
8.631840131E1,6.880000234E-1,-1.282100010E1,-1.555999994E0,1.293338794E1
8.632343177E1,1.582999945E0,-1.270699978E1,-1.460999966E0,1.288829908E1
8.632854454E1,2.154000044E0,-1.271300030E1,-1.521999955E0,1.298370427E1
8.633354962E1,2.278000116E0,-1.283399963E1,-1.807000041E0,1.315925835E1
8.633841647E1,2.163000107E0,-1.292599964E1,-1.996000051E0,1.325684926E1
8.634343670E1,1.672000051E0,-1.314700031E1,-2.359999895E0,1.346138183E1
8.635122462E1,8.349999785E-1,-1.340999985E1,-2.627000093E0,1.369037802E1
8.635343300E1,6.409999728E-1,-1.345699978E1,-2.644000053E0,1.372925564E1
8.635843277E1,4.020000100E-1,-1.351599979E1,-2.644999981E0,1.377823934E1
8.636360677E1,2.660000026E-1,-1.352799988E1,-2.651999950E0,1.378806152E1
8.636839270E1,1.550000012E-1,-1.349100018E1,-2.677999973E0,1.375510068E1
8.637339370E1,3.200000152E-2,-1.342500019E1,-2.717999935E0,1.369741500E1
8.637844177E1,-1.340000033E-1,-1.329399967E1,-2.813999891E0,1.358922289E1
8.638343254E1,-3.129999936E-1,-1.303400040E1,-3.000999928E0,1.337868214E1
8.638859562E1,-3.869999945E-1,-1.254899979E1,-3.197999954E0,1.295586232E1
8.639465393E1,-3.059999943E-1,-1.135400009E1,-3.354000092E0,1.184298403E1
8.639839931E1,-2.899999917E-1,-1.095300007E1,-3.444000006E0,1.148535792E1
8.640339785E1,-3.129999936E-1,-1.032800007E1,-3.809000015E0,1.101244912E1
8.640846339E1,-2.560000122E-1,-9.864999771E0,-4.271999836E0,1.075331294E1
8.641340462E1,1.700000092E-2,-9.449999809E0,-4.443999767E0,1.044279270E1
8.641839531E1,5.109999776E-1,-9.086999893E0,-4.031000137E0,9.954077061E0
8.642343508E1,1.095000029E0,-8.842000008E0,-3.112999916E0,9.437730536E0
8.642844162E1,1.569000006E0,-8.760000229E0,-1.932999969E0,9.106912424E0
8.643349654E1,1.722000003E0,-8.994999886E0,-6.690000296E-1,9.182748390E0
8.643842285E1,1.600000024E0,-9.689000130E0,6.219999790E-1,9.839898758E0
8.644477862E1,1.659000039E0,-1.072500038E1,1.825999975E0,1.100509837E1
8.644839931E1,2.128000021E0,-1.197200012E1,2.783999920E0,1.247428662E1
8.645344093E1,2.845000029E0,-1.339700031E1,3.477999926E0,1.413046800E1
8.645840362E1,3.783999920E0,-1.493000031E1,3.826999903E0,1.587039674E1
8.646342493E1,4.848999977E0,-1.654400063E1,3.753999949E0,1.764395854E1
8.646841039E1,5.763999939E0,-1.820299911E1,3.421000004E0,1.939783785E1
8.647405708E1,6.434000015E0,-1.969400024E1,3.052000046E0,2.094193654E1
8.647840262E1,7.151000023E0,-2.051499939E1,2.683000088E0,2.189064848E1
8.648340785E1,8.175000191E0,-2.027400017E1,2.217000008E0,2.197227344E1
8.648839793E1,9.163999557E0,-1.914299965E1,1.631999969E0,2.128606933E1
8.649341516E1,9.477999687E0,-1.837700081E1,1.312999964E0,2.071884663E1
8.649837054E1,9.383999825E0,-1.681800079E1,6.679999828E-1,1.927046516E1
8.650342700E1,8.269000053E0,-1.564400005E1,5.799999833E-2,1.769504065E1
8.650840724E1,6.494999886E0,-1.524800014E1,-4.569999874E-1,1.657996927E1
8.651363508E1,4.127999783E0,-1.564099979E1,-6.029999852E-1,1.618779990E1
8.651877693E1,2.170000076E0,-1.639800072E1,-4.679999948E-1,1.654757843E1
8.652516454E1,3.414000034E0,-1.644099998E1,-6.000000238E-1,1.680243663E1
8.652845977E1,4.640999794E0,-1.603199959E1,-7.910000086E-1,1.670896678E1
8.653360024E1,6.537000179E0,-1.488399982E1,-9.020000100E-1,1.628125997E1
8.653839331E1,6.492000103E0,-1.364700031E1,-1.420000046E-1,1.511313491E1
8.654343985E1,5.177000046E0,-1.252400017E1,8.899999857E-1,1.358101652E1
8.654843216E1,3.447999954E0,-1.178100014E1,1.616000056E0,1.238111966E1
8.655370847E1,2.105000019E0,-1.134700012E1,1.787999988E0,1.167828672E1
8.655842939E1,1.458999991E0,-1.106700039E1,1.228000045E0,1.123010074E1
8.656339524E1,1.139999986E0,-1.081599998E1,3.479999900E-1,1.088147782E1
8.656840316E1,9.269999862E-1,-1.047500038E1,-3.339999914E-1,1.052124127E1
8.657343631E1,7.689999938E-1,-1.000199986E1,-7.969999909E-1,1.006312929E1
8.657850593E1,5.860000253E-1,-9.380000114E0,-1.021999955E0,9.453691453E0
8.658343316E1,2.599999905E-1,-8.739000320E0,-7.799999714E-1,8.777592298E0
8.658960270E1,-2.489999980E-1,-8.223999977E0,-1.230000034E-1,8.228687965E0
8.659408131E1,-8.289999962E-1,-7.880000114E0,6.420000196E-1,7.949453240E0
8.659859547E1,-1.393000007E0,-7.721000195E0,1.322000027E0,7.956253961E0
8.660341154E1,-1.794999957E0,-7.678999901E0,1.940999985E0,8.121363510E0
8.660846400E1,-1.860000014E0,-7.633999825E0,2.559000015E0,8.263536437E0
8.661339770E1,-1.618000031E0,-7.552999973E0,3.012000084E0,8.290830911E0
8.661839100E1,-1.182999969E0,-7.419000149E0,3.128000021E0,8.137901220E0
8.662340024E1,-5.090000033E-1,-7.138000011E0,2.944000006E0,7.738039881E0
8.662840600E1,4.350000024E-1,-6.675000191E0,2.578000069E0,7.168747234E0
8.663343162E1,1.343999982E0,-6.145999908E0,2.177000046E0,6.657250185E0
8.664143408E1,1.945999980E0,-5.520999908E0,1.766000032E0,6.114500145E0
8.664840493E1,1.909000039E0,-5.116000175E0,1.322000027E0,5.618311402E0
8.665338193E1,1.824000001E0,-4.907999992E0,8.029999733E-1,5.297192548E0
8.665838193E1,1.075000048E0,-4.685999870E0,-2.520000041E-1,4.814324863E0
8.666641685E1,1.075000048E0,-4.685999870E0,-2.520000041E-1,4.814324863E0
8.666837847E1,1.075000048E0,-4.685999870E0,-2.520000041E-1,4.814324863E0
8.667352262E1,7.549999952E-1,-4.593999863E0,-4.930000007E-1,4.681656623E0
8.667839585E1,4.210000038E-1,-4.519999981E0,-6.769999862E-1,4.589767948E0
8.668343608E1,7.500000298E-2,-4.473999977E0,-8.050000072E-1,4.546463000E0
8.668847354E1,-1.190000027E-1,-4.373000145E0,-8.830000162E-1,4.462844418E0
8.669353985E1,-1.860000044E-1,-4.224999905E0,-9.029999971E-1,4.324422411E0
8.669854462E1,-2.169999927E-1,-4.113999844E0,-8.590000272E-1,4.208320895E0
8.670353708E1,-2.090000063E-1,-4.059999943E0,-8.149999976E-1,4.146264045E0
8.670957570E1,-6.899999827E-2,-4.039000034E0,-7.730000019E-1,4.112883572E0
8.671338470E1,2.099999972E-2,-4.027999878E0,-7.269999981E-1,4.093134864E0
8.671843939E1,2.720000148E-1,-3.936000109E0,-5.839999914E-1,3.988375215E0
8.672439524E1,5.709999800E-1,-3.805999994E0,-4.350000024E-1,3.873099784E0
8.672840639E1,8.090000153E-1,-3.773000002E0,-2.319999933E-1,3.865725551E0
8.673341924E1,1.057999969E0,-3.829999924E0,1.099999994E-1,3.974967088E0
8.673915177E1,1.430999994E0,-3.898999929E0,3.980000019E-1,4.172333332E0
8.674340885E1,1.835999966E0,-3.967000008E0,3.930000067E-1,4.388898944E0
8.674842677E1,2.105000019E0,-4.045000076E0,1.969999969E-1,4.564193214E0
8.675341993E1,2.243000031E0,-4.122000217E0,1.350000054E-1,4.694694871E0
8.675839501E1,2.335999966E0,-4.138999939E0,3.370000124E-1,4.764639057E0
8.676391093E1,2.382999897E0,-4.068999767E0,6.520000100E-1,4.760310035E0
8.676855616E1,2.309999943E0,-3.948999882E0,8.989999890E-1,4.662499414E0
8.677449208E1,2.084000111E0,-3.914999962E0,1.011999965E0,4.549112561E0
8.677842477E1,1.753000021E0,-4.097000122E0,9.629999995E-1,4.559143349E0
8.678342370E1,1.363999963E0,-4.406000137E0,7.239999771E-1,4.668780256E0
8.678842039E1,1.029999971E0,-4.725999832E0,3.720000088E-1,4.851222357E0
8.679361708E1,7.820000052E-1,-5.104000092E0,-3.299999982E-2,5.163664391E0
8.679845116E1,3.849999905E-1,-5.665999889E0,-6.299999952E-1,5.713902321E0
8.680343585E1,-2.380000055E-1,-6.381000042E0,-1.460999966E0,6.550444751E0
8.680846139E1,-9.139999747E-1,-7.169000149E0,-2.354000092E0,7.600741774E0
8.681429454E1,-1.531000018E0,-8.020000458E0,-3.183000088E0,8.763324595E0
8.681841739E1,-2.072000027E0,-8.951000214E0,-3.986999989E0,1.001547592E1
8.682340316E1,-2.319999933E0,-9.454999924E0,-4.402999878E0,1.068484119E1
8.682842177E1,-2.825000048E0,-1.057499981E1,-5.269000053E0,1.214798781E1
8.683342862E1,-3.382999897E0,-1.190400028E1,-6.129000187E0,1.380994404E1
8.683839300E1,-4.054999828E0,-1.356400013E1,-6.869999886E0,1.573601034E1
8.684339154E1,-4.852000237E0,-1.553400040E1,-7.267000198E0,1.782291689E1
8.684845177E1,-5.701000214E0,-1.756299973E1,-6.893000126E0,1.970973905E1
8.685369708E1,-6.505000114E0,-1.930500031E1,-5.288000107E0,2.104663889E1
8.685841177E1,-7.094999790E0,-2.040099907E1,-2.473999977E0,2.174075576E1
8.686342562E1,-7.324999809E0,-2.069000053E1,7.360000014E-1,2.196072495E1
8.686840324E1,-7.210999966E0,-2.031299973E1,3.315999985E0,2.180853810E1
8.687445654E1,-5.894999981E0,-1.904800034E1,5.090000153E0,2.057876194E1
8.687887831E1,-5.140999794E0,-1.857099915E1,5.130000114E0,1.994063162E1
8.688337893E1,-3.872999907E0,-1.778899956E1,4.599999905E0,1.877787615E1
8.688845877E1,-3.556999922E0,-1.748399925E1,3.671999931E0,1.821609348E1
8.689339762E1,-3.720999956E0,-1.765699959E1,2.946000099E0,1.828371931E1
8.689843385E1,-3.526000023E0,-1.835799980E1,2.273000002E0,1.883123368E1
8.690456862E1,-3.237999916E0,-2.022800064E1,8.149999976E-1,2.050172867E1
8.690872862E1,-3.233999968E0,-2.379199982E1,-1.320000052E0,2.404704579E1
8.691339293E1,-2.921000004E0,-2.831699944E1,-3.062999964E0,2.863156766E1
8.691849093E1,-1.758999944E0,-3.186899948E1,-3.414999962E0,3.209967965E1
8.692342208E1,-2.600000054E-2,-3.243299866E1,-1.866000056E0,3.248664393E1
8.692840477E1,1.740000010E0,-2.942600060E1,1.440999985E0,2.951260056E1
8.693346154E1,3.674000025E0,-2.380900002E1,5.486000061E0,2.470754853E1
8.693842447E1,6.407000065E0,-1.700600052E1,8.043999672E0,1.987359138E1
8.694341931E1,8.465999603E0,-1.088000011E1,7.857999802E0,1.586807212E1
8.694838939E1,9.072999954E0,-7.132999897E0,6.006000042E0,1.301042091E1
8.695356931E1,8.932999611E0,-5.703999996E0,3.641000032E0,1.120673812E1
8.695844839E1,7.668000221E0,-5.626999855E0,7.200000286E-1,9.538330818E0
8.696339539E1,5.418000221E0,-5.948999882E0,-2.691999912E0,8.484821125E0
8.696852370E1,3.246000051E0,-5.637000084E0,-6.298999786E0,9.054815547E0
8.697336970E1,1.547000051E0,-5.543000221E0,-8.218999863E0,1.003344504E1
8.697840008E1,2.660000026E-1,-6.289000034E0,-7.624000072E0,9.886741351E0
8.698343562E1,3.160000145E-1,-6.955999851E0,-6.539000034E0,9.552188827E0
8.698841000E1,9.940000176E-1,-7.191999912E0,-6.138000011E0,9.507257381E0
8.699339662E1,3.306999922E0,-7.729000092E0,-5.136000156E0,9.851506915E0
8.699839608E1,5.922999859E0,-8.515999794E0,-3.253000021E0,1.087134715E1
8.700342508E1,7.820000172E0,-9.604000092E0,-8.640000224E-1,1.241514061E1
8.700839477E1,8.842000008E0,-1.090400028E1,1.162999988E0,1.408654519E1
8.701337701E1,9.250000000E0,-1.205200005E1,1.690999985E0,1.528635621E1
8.701842793E1,8.996999741E0,-1.278499985E1,5.989999771E-1,1.564484025E1
8.702339347E1,8.239000320E0,-1.311200047E1,-1.373999953E0,1.554649666E1
8.702839700E1,7.210999966E0,-1.305200005E1,-3.523000002E0,1.532203494E1
8.703343000E1,6.081999779E0,-1.270600033E1,-4.089000225E0,1.466809764E1
8.703958062E1,4.750999928E0,-1.189999962E1,-1.978000045E0,1.296512535E1
8.704339054E1,4.374000072E0,-1.157600021E1,-1.143000007E0,1.242747386E1
8.704868224E1,3.586999893E0,-1.080099964E1,-2.779999971E-1,1.138443874E1
8.705343247E1,3.032000065E0,-9.800999641E0,-1.589999944E-1,1.026050191E1
8.705855970E1,3.039999962E0,-8.892999649E0,-8.000000380E-3,9.398250184E0
8.706340593E1,3.559000015E0,-8.368000031E0,-7.999999821E-2,9.093750910E0
8.706840224E1,4.501999855E0,-8.041999817E0,-6.299999952E-1,9.237892819E0
8.707340139E1,5.760000229E0,-7.874000072E0,-1.384999990E0,9.853715277E0
8.707840508E1,6.973999977E0,-8.001000404E0,-2.151999950E0,1.082976394E1
8.708339993E1,7.702000141E0,-8.512000084E0,-2.502000093E0,1.174882786E1
8.708846062E1,7.631999969E0,-9.319000244E0,-2.388999939E0,1.228000447E1
8.709361547E1,6.929999828E0,-1.001399994E1,-1.968000054E0,1.233604947E1
8.709842785E1,6.043000221E0,-1.023099995E1,-1.277999997E0,1.195092028E1
8.710342347E1,5.255000114E0,-9.906999588E0,-6.000000238E-1,1.123047938E1
8.710847693E1,4.527999878E0,-9.307999611E0,-1.129999980E-1,1.035154137E1
8.711339316E1,3.867000103E0,-8.755000114E0,1.289999932E-1,9.571852370E0
8.711843777E1,3.802999973E0,-8.274999619E0,-5.789999962E-1,9.125440728E0
8.712342462E1,4.028999805E0,-7.695000172E0,-1.412999988E0,8.800138410E0
8.712841131E1,3.441999912E0,-7.427999973E0,-6.650000215E-1,8.213694177E0
8.713340208E1,1.917000055E0,-7.922999859E0,6.650000215E-1,8.178694334E0
8.713845424E1,3.619999886E-1,-8.659999847E0,1.161999941E0,8.745106358E0
8.714338731E1,-4.379999936E-1,-8.970999718E0,1.077000022E0,9.046027248E0
8.714840308E1,-5.529999733E-1,-8.758000374E0,9.959999919E-1,8.831783257E0
8.715339154E1,-5.049999952E-1,-8.536000252E0,9.750000238E-1,8.606331991E0
8.715851539E1,-3.919999897E-1,-8.010000229E0,8.820000291E-1,8.067942223E0
8.716340516E1,-3.389999866E-1,-7.532000065E0,6.280000210E-1,7.565733936E0
8.716841077E1,-3.980000019E-1,-7.230000019E0,1.560000032E-1,7.242626615E0
8.717350185E1,-4.449999928E-1,-7.043000221E0,-3.289999962E-1,7.064709343E0
8.717845047E1,-3.589999974E-1,-6.821000099E0,-5.680000186E-1,6.854016879E0
8.718336885E1,-2.590000033E-1,-6.566999912E0,-4.449999928E-1,6.587153698E0
8.718843124E1,-3.140000105E-1,-6.343999863E0,-6.199999899E-2,6.352068503E0
8.719339070E1,-5.410000086E-1,-6.196000099E0,2.660000026E-1,6.225259371E0
8.719842485E1,-8.349999785E-1,-6.117000103E0,3.659999967E-1,6.184567181E0
8.720630516E1,-1.072000027E0,-5.971000195E0,2.450000048E-1,6.071412717E0
8.720845662E1,-1.021000028E0,-5.876999855E0,1.679999977E-1,5.967394101E0
8.721340785E1,-7.239999771E-1,-5.632999897E0,-9.200000018E-2,5.680081673E0
8.721849885E1,-2.989999950E-1,-5.393000126E0,-5.450000167E-1,5.428708536E0
8.722341531E1,3.319999874E-1,-5.268000126E0,-1.009999990E0,5.374211505E0
8.722839777E1,9.570000172E-1,-5.304999828E0,-1.320000052E0,5.549889400E0
8.723343077E1,1.411999941E0,-5.431000233E0,-1.228999972E0,5.744558146E0
8.723848054E1,1.628999949E0,-5.659999847E0,-7.049999833E-1,5.931801082E0
8.724350893E1,1.690000057E0,-6.000999928E0,-2.070000023E-1,6.237864164E0
8.724844793E1,1.672999978E0,-6.389999866E0,7.400000095E-2,6.605793156E0
8.725343516E1,1.449000001E0,-6.863999844E0,1.099999994E-1,7.016138172E0
8.725841685E1,1.205999970E0,-7.414999962E0,-5.900000036E-2,7.512665397E0
8.726350531E1,9.369999766E-1,-7.975999832E0,-2.319999933E-1,8.034199791E0
8.726843108E1,3.610000014E-1,-8.553999901E0,-2.829999924E-1,8.566289996E0
8.727351624E1,-5.619999766E-1,-9.133000374E0,-3.070000112E-1,9.155424010E0
8.727856947E1,-1.549000025E0,-9.579000473E0,-3.300000131E-1,9.709044811E0
8.728339939E1,-2.437999964E0,-9.814000130E0,-3.339999914E-1,1.011780601E1
8.728842224E1,-3.197999954E0,-9.883999825E0,-3.190000057E-1,1.039338334E1
8.729431708E1,-3.451999903E0,-9.831999779E0,-2.389999926E-1,1.042313024E1
8.729839770E1,-3.115999937E0,-9.663000107E0,-1.790000051E-1,1.015455896E1
8.730360847E1,-2.532999992E0,-9.387000084E0,-1.159999967E-1,9.723441548E0
8.730843924E1,-1.894999981E0,-9.036999702E0,1.239999980E-1,9.234379489E0
8.731357016E1,-1.460000038E0,-8.725000381E0,3.000000119E-1,8.851397165E0
8.731843985E1,-1.465999961E0,-8.642999649E0,2.370000035E-1,8.769650382E0
8.732341577E1,-1.781000018E0,-8.604999542E0,-8.600000292E-2,8.787796890E0
8.732844239E1,-2.009999990E0,-8.611000061E0,-3.529999852E-1,8.849521513E0
8.733343300E1,-1.825000048E0,-8.529000282E0,-6.439999938E-1,8.745810825E0
8.733852224E1,-1.264000058E0,-8.274999619E0,-1.771000028E0,8.556269978E0
8.734339454E1,-3.300000131E-1,-7.796000004E0,-3.477999926E0,8.543008811E0
8.734839616E1,5.870000124E-1,-7.296999931E0,-4.301000118E0,8.490546451E0
8.735599754E1,2.016999960E0,-7.492000103E0,-4.573999882E0,9.006654723E0
8.735843524E1,2.563999891E0,-7.883999825E0,-4.788000107E0,9.573739797E0
8.736363000E1,3.380000114E0,-8.847999573E0,-4.987999916E0,1.070474850E1
8.737064593E1,4.598999977E0,-9.987999916E0,-3.809999943E0,1.163731252E1
8.737375831E1,5.017000198E0,-1.026299953E1,-3.076999903E0,1.183078099E1
8.737842331E1,5.545000076E0,-1.077999973E1,-1.544999957E0,1.222057466E1
8.738340239E1,5.599999905E0,-1.128100014E1,-2.700000107E-1,1.259737524E1
8.738840493E1,5.308000088E0,-1.168000031E1,5.680000186E-1,1.284211416E1
8.739349370E1,4.818999767E0,-1.192399979E1,9.089999795E-1,1.289305280E1
8.739840385E1,4.160999775E0,-1.205799961E1,6.750000119E-1,1.277360164E1
8.740596754E1,2.872999907E0,-1.226099968E1,-4.129999876E-1,1.259987344E1
8.740852231E1,2.428999901E0,-1.233699989E1,-7.839999795E-1,1.259826428E1
8.741362701E1,1.695999980E0,-1.249300003E1,-1.345000029E0,1.267913604E1
8.741843877E1,1.197999954E0,-1.266800022E1,-1.781999946E0,1.284869477E1
8.742346316E1,8.669999838E-1,-1.295600033E1,-2.263000011E0,1.318069810E1
8.742887908E1,6.050000191E-1,-1.336100006E1,-2.785000086E0,1.366157286E1
8.743341400E1,4.839999974E-1,-1.362899971E1,-3.094000101E0,1.398415981E1
8.743845347E1,4.280000031E-1,-1.377400017E1,-3.056999922E0,1.411564781E1
8.744343039E1,3.339999914E-1,-1.387100029E1,-2.888999939E0,1.417259770E1
8.744850008E1,2.509999871E-1,-1.390900040E1,-2.776999950E0,1.418573304E1
8.745355300E1,2.310000062E-1,-1.396199989E1,-2.812999964E0,1.424442947E1
8.745846954E1,3.889999986E-1,-1.384799957E1,-2.936000109E0,1.416116202E1
8.746346231E1,5.860000253E-1,-1.342700005E1,-2.943000078E0,1.375823302E1
8.746839654E1,6.029999852E-1,-1.282400036E1,-2.790999889E0,1.313804683E1
8.747402531E1,5.649999976E-1,-1.213899994E1,-2.525000095E0,1.241169489E1
8.747842970E1,6.029999852E-1,-1.176500034E1,-2.328000069E0,1.200826492E1
8.748348916E1,9.499999881E-1,-1.093700027E1,-1.758999944E0,1.111820830E1
8.748844308E1,1.338999987E0,-1.028100014E1,-1.085000038E0,1.042444770E1
8.749342885E1,1.345000029E0,-1.003999996E1,-4.889999926E-1,1.014148635E1
8.749838847E1,8.709999919E-1,-1.017899990E1,-5.099999905E-2,1.021632424E1
8.750340508E1,3.709999919E-1,-1.057400036E1,1.620000005E-1,1.058174695E1
8.750840077E1,1.870000064E-1,-1.107900047E1,1.790000051E-1,1.108202425E1
8.751338554E1,3.919999897E-1,-1.143500042E1,3.260000050E-1,1.144636076E1
8.751838908E1,8.169999719E-1,-1.172900009E1,7.089999914E-1,1.177877808E1
8.752342439E1,1.184999943E0,-1.240499973E1,1.042999983E0,1.250504267E1
8.752840916E1,1.534999967E0,-1.359500027E1,1.141999960E0,1.372896285E1
8.753371854E1,1.843999982E0,-1.471500015E1,8.050000072E-1,1.485192211E1
8.753839970E1,2.203000069E0,-1.548299980E1,4.219999909E-1,1.564463410E1
8.754348931E1,2.746000051E0,-1.620499992E1,7.580000162E-1,1.645348300E1
8.754840762E1,3.510999918E0,-1.691200066E1,1.754999995E0,1.736153540E1
8.755338777E1,4.624000072E0,-1.738299942E1,2.502000093E0,1.816067317E1
8.755838031E1,5.903999805E0,-1.756599998E1,2.243000031E0,1.866688561E1
8.756342693E1,6.784999847E0,-1.772900009E1,1.258999944E0,1.902468786E1
8.757051739E1,6.544000149E0,-1.825200081E1,-1.899999939E-2,1.938968366E1
8.757340377E1,6.122000217E0,-1.844300079E1,-1.739999950E-1,1.943330751E1
8.757839724E1,5.046999931E0,-1.868899918E1,1.300000027E-2,1.935848825E1
8.758344285E1,4.047999859E0,-1.858200073E1,6.159999967E-1,1.902778258E1
8.758842131E1,3.576999903E0,-1.792099953E1,1.050999999E0,1.830469211E1
8.759338254E1,3.723000050E0,-1.688800049E1,1.144999981E0,1.733136794E1
8.759839424E1,4.076000214E0,-1.594799995E1,1.383000016E0,1.651863098E1
8.760347924E1,4.164000034E0,-1.529100037E1,2.104000092E0,1.598688227E1
8.760842677E1,3.895999908E0,-1.478199959E1,3.091000080E0,1.559617288E1
8.761341716E1,3.489000082E0,-1.428999996E1,3.865999937E0,1.520931215E1
8.761843647E1,3.311000109E0,-1.361499977E1,3.954999924E0,1.455929136E1
8.762339916E1,3.492000103E0,-1.261299992E1,3.401999950E0,1.352240494E1
8.762854524E1,3.996000051E0,-1.145400047E1,2.619999886E0,1.241074303E1
8.763339239E1,5.145999908E0,-1.034899998E1,1.649000049E0,1.167485832E1
8.763838993E1,6.440000057E0,-9.378000259E0,7.009999752E-1,1.139788974E1
8.764346024E1,6.673999786E0,-8.968000412E0,4.779999852E-1,1.118909239E1
8.764855254E1,5.127999783E0,-8.189999580E0,9.879999757E-1,9.713321721E0
8.765356616E1,4.340000153E0,-8.026000023E0,1.238999963E0,9.208007309E0
8.765840754E1,2.921999931E0,-7.769000053E0,1.685999990E0,8.469831249E0
8.766349454E1,2.134999990E0,-7.533999920E0,1.769000053E0,8.027997318E0
8.766868324E1,2.032000065E0,-7.283999920E0,1.157999992E0,7.650270785E0
8.767339177E1,2.019999981E0,-7.065999985E0,3.370000124E-1,7.356787663E0
8.767841524E1,1.794999957E0,-6.953000069E0,-2.639999986E-1,7.185814554E0
8.768347200E1,1.495000005E0,-6.881999969E0,-7.379999757E-1,7.081072840E0
8.768840331E1,1.253999949E0,-6.706999779E0,-1.019000053E0,6.898892883E0
8.769338547E1,1.121000051E0,-6.376999855E0,-1.016000032E0,6.554008265E0
8.769840808E1,1.000000000E0,-5.931000233E0,-8.090000153E-1,6.068875084E0
8.770353639E1,7.689999938E-1,-5.505000114E0,-5.139999986E-1,5.582166537E0
8.770921693E1,4.699999988E-1,-5.182000160E0,-2.199999988E-1,5.207919513E0
8.771339093E1,1.959999949E-1,-4.949999809E0,-5.700000003E-2,4.954206607E0
8.771843670E1,-1.169999987E-1,-4.837999821E0,1.609999985E-1,4.842091724E0
8.772352308E1,-3.659999967E-1,-4.820000172E0,6.079999804E-1,4.871962811E0
8.772860847E1,-3.659999967E-1,-4.822999954E0,1.118000031E0,4.964394084E0
8.773527647E1,-3.700000048E-2,-4.774000168E0,1.674000025E0,5.059122719E0
8.773839185E1,1.070000008E-1,-4.722000122E0,1.726999998E0,5.029041971E0
8.774344347E1,3.630000055E-1,-4.554999828E0,1.610000014E0,4.844779921E0
8.774844139E1,5.600000024E-1,-4.308000088E0,1.327000022E0,4.542399566E0
8.775346208E1,7.730000019E-1,-4.024000168E0,1.047000051E0,4.229221614E0
8.775844793E1,1.024999976E0,-3.755000114E0,7.530000210E-1,3.964550396E0
8.776343631E1,1.207000017E0,-3.562999964E0,5.170000196E-1,3.797249900E0
8.776839208E1,1.300999999E0,-3.483000040E0,4.009999931E-1,3.739611112E0
8.777343185E1,1.386999965E0,-3.489000082E0,3.100000024E-1,3.767358554E0
8.777846470E1,1.455000043E0,-3.509999990E0,1.550000012E-1,3.802781884E0
8.778520654E1,1.455000043E0,-3.542999983E0,-1.499999966E-2,3.830156525E0
